deck,front,back,reading,pos,examples,tags
Default,映る,①反射。,うつる,,カーテンに映る人の影。映在窗帘上的人影。 | 月の光が水に映る。月光映在水中。 | テレビに映っている。映在电视上。 | うちのテレビはよく映る。我家的电视机映像很清楚。 | 岸辺の樹々が水面にうつる。岸边的树木倒映在水面上。 ②相称。 | この色がよく映る。这颜色配合得很好。 | あの着物は彼女にはさっぱり映らない。那件衣服她穿着一点也不合适。 | ネクタイを青にしたほうが姿がよく映りますよ。戴蓝领带会显得更酷。 ③看，觉得，映照。 | 彼の態度は、私には問題があると映った。从他的态度上看，我觉得有问题。 | 人の目にどう映るか、考えてみろ。你要想想人们将会怎么看。 | その男が私の目には鬼のように映った。那个男人在我的眼里就像恶魔一样。,"N1,vocab"
Default,勇ましい,雄壮。英勇。,いさましい,,言うことがいさましいね。嘴很硬啊。 | 勇ましく決意を述べる。勇敢地表示决心。,"N1,vocab"
Default,勇み足,用力过猛不慎出界。逞能。,いさみあし,,,"N1,vocab"
Default,勇む,奋勇。振奋。,いさむ,,祭り太鼓に気が勇み立つ。庙会的鼓声使人振奋。 | 勇んで海に乗り出す。奋勇地驶向大海。,"N1,vocab"
Default,用いる,①使用。,もちいる,,武器としてもちいる。做武器用。 | 日常用いられていた道具が地方博物館に収めてある。日常使用的器具收藏于地方博物馆。 | 彼らは特に教材に意を用いている。他们尤其注意教材的内容。 ②采用。 | データを駆使した編集方法が用いられる。采用运用数据的编辑方法。 | 飛行機の主翼に繊維が新素材として用いられる。纤维作为新型材料被用于飞机的主翼。 ③任用。录用。 | 営業畑で苦労した彼は会社で重く用いられている。在销售部门磨练过来的他受到公司的重用。,"N1,vocab"
Default,用意,①准备，预备。,ようい,,旅行の用意をする。做旅行的准备。 | 寝具を用意する。准备睡觉用的东西。 | 用意ができている。准备好了。 | 用意が周到である。准备周到；准备齐全。 | まさかの時の用意に貯金する。存款以备不时之用。 | 彼はいつでも飛び出せるようよういして待った。他作好准备待机，以随时跑出去。 | 夕食のよういができました。晚饭准备好了。 | 冬のよういを怠っていた。迟迟未作冬天的准备。 | よういした金が底をついた。准备的钱快用光了。 | ようい万端整った。已准备周全。 | 走者は全員よういの姿勢をとった。赛跑的人全都作好了预备姿势。 ②注意；警惕，防备。 | 勉強に対する用意が足りない。对学习注意不够。 | 万一の時のための用意。以防万一。 | 不用意な発言。轻率的言论。,"N1,vocab"
Default,幽玄,深奥，玄妙，深奥，奥妙，幽邃情趣，言外余韵。,ゆうげん,,ゆうげんな楽の音が流れてきた。响起了玄妙的音乐。,"N1,vocab"
Default,憂える,忧虑，忧伤。担忧；患病。,うれえる,,私は教育の将来を憂えて言っているのだ。我说这些是为了教育的未来感到担忧。 | 君子は道を憂えて貧しきを憂えず。君子忧道不忧贫。,"N1,vocab"
Default,憂き目,惨痛的经验，苦头。,うきめ,,敗北の憂き目をみる。吃败仗的苦头。,"N1,vocab"
Default,優れる,①优越。杰出。,すぐれる,,優れた人材。优秀的人才。 | 脳手術に優れた医者。擅长脑手术的医生。 | 優れた頭脳を求める大学。招募杰出人才的大学。 ②优良。 | 健康が優れない。健康欠佳。 | 気分が優れない。心情不好。 | 顔色が優れないがどうかしたのか。你脸色不太好，怎么啦？。,"N1,vocab"
Default,由緒,来历。来头。,ゆいしょ,,君がそんなゆいしょある家柄の出だとは知らなかった。没想到你的家世这么有来头。 | ここは悠久の歴史を重ねてきたゆいしょある土地だ。这是一片拥有悠久历史的土地。,"N1,vocab"
Default,油染みる,沾上油污；被油弄脏；浸上油腻。,あぶらじみる,,着物が油じみている。衣服沾上油污了。,"N1,vocab"
Default,有り金,手头的钱。,ありがね,,ありがねをはたいて中古車を購入した。买旧车花光了手里的钱。 | ありがねを持ち逃げされた。所有的钱都被卷跑了。,"N1,vocab"
Default,有り難い,可感谢的。难得的。可贵的。,ありがたい,,ありがたい御忠告。难得的劝告。 | 有り難く頂戴する。欣然接受。 | そう言ってくださるのはありがたい。感谢您这样理解。 | あんなやつが死んでくれてありがたい。那种人该死。 | 御親切まことに有り難う。感谢您的帮助。 | お手紙有り難く拝見しました。拜读了您的来信，非常感谢。 | ありがたいことに雨は間もなくやんだ。可喜的是，雨很快就停了。 | ありがたいことに私たちは皆健康です。值得庆幸的是，我们都很健康。 | 有り難くない客。不受欢迎的客人。不速之客。 | 親の有り難味がわかる。体会到了父母的可贵。,"N1,vocab"
Default,込む,①人多，拥挤；混杂。,こむ,,劇場が込んでいる。剧场里观众很多。 | 電車が込む。电车里乘客拥挤。 | 朝は電車がこむ。早上电车很拥挤。 | 今月は予定が混んでいる。这个月的安排很满。 ②费事，费工夫；精致，精巧；复杂。 | 手の込んだ細工。精巧复杂的工艺品。 ③……进，……进去。 | 滑り込む。滑进去。 | 積み込む。装上。 | 飛び込む。跳进；闯进。 | 風が吹き込む。风吹入。 | レコードに吹き込む。灌进唱片。 | 腕で抱え込む。用手抱在怀里。 | 手の込んだいたずらをする。恶作剧想得很周到。 ④彻底；深。 | 考え込む。深思。 | だまり込む。默不作声。 | ほれ込む。看中；恋上。 | 信じ込む。深信不疑。 | 行列に紛れこむ。混进队伍中。 | 信じこむ。完全相信。 | 神の救いを信じこむ。相信神的帮助。 | 教えこむ。灌输。 | 料理の技を教えこむ。教会烹饪的技巧。,"N1,vocab"
Default,余す,剩下。留下。,あます,,試験まであますところ。 ⑩日だ。离考试的日子只剩下十天了。 | 余すところなく。一无所剩地。 | あますところなく説明する。毫无保留地进行介绍。,"N1,vocab"
Default,余る,①残余，多余。,あまる,,余った金を貯金する。把剩下的钱存起来。 | 27を6で割ると3が余る。用六除二十七剩三。 | 10から3引けば7あまる。十减三等于七。十个减去三个还剩下七个。 | いくつ余っていますか。还剩几个？ | 旅費が1万円余った。旅费剩下一万日元。 | 1つだけあまる。只剩下一个。 | 金があまるほどある。有用不完的钱。 ②过度。 | 身に余る光栄。过分的光荣。 | 手に余る困難な仕事。处理不了的困难工作。 | 目に余るふるまい。令人看不下去的行径。 | 思案に余る。想不出主意。 | わたしの力に余る。我不能胜任。 | 手に余る。太困难。 | 手にあまる仕事。难以胜任的工作。 | 身に余る。过分。,"N1,vocab"
Default,漁獲高,捕获量。,ぎょかくだか,,,"N1,vocab"
Default,雨戸,防雨门板，护窗板，扳窗栅。,あまど,,雨戸を開けようと窓に近づいた時、彼女ははじめて奇妙な音に気づいた。当她走近窗户准备打开遮雨窗时，突然注意到有奇怪的声音。 | 南に向った窓には雨戸がはまっていて、薄いがカーテンも引いてある。朝南的窗户装着防雨窗，还拉着薄薄的窗帘。,"N1,vocab"
Default,雨宿り,避雨。,あまやどり,,軒下であまやどりする。在屋檐下避雨。,"N1,vocab"
Default,語らう,谈心。约。劝诱，邀请。,かたらう,,ゆっくり父とかたらう時間がなかった。没有时间和父亲促膝谈心。 | 友だちを語らってサイクリングに行く。约朋友们骑自行车去旅行。,"N1,vocab"
Default,育つ,生长。成长。长大。,そだつ,,子供がそだつ環境が大きく変わった。孩子们成长的环境发生了很大变化。 | 東京で生まれて京都で育った。生在东京，长在京都。 | 親はなくとも子はそだつ。没有父母孩子也能长大成人。 | 母乳で育った子供。母乳喂养的孩子。 | 田舎で育った子供。在农村长大的孩子。 | 寝る子は育つ。能睡的孩子长得好。,"N1,vocab"
Default,育てる,培养。培育。抚育。教育。,そだてる,,後継者をそだてる。培养接班人。 | 弟子をそだてる。造就弟子。 | 花をそだてる。养花。 | ベランダでハーブをそだてる。在阳台上养香草。 | 赤ん坊を母乳でそだてる。用母乳喂养婴儿。 | マラソン選手をそだてる。培养马拉松运动员。 | 子供をそだてることにこんなにお金がかかる時代はない。哪个时代养育孩子也没有这样花钱。,"N1,vocab"
Default,育む,①抱，孵（雏）。哺育，养育。,はぐくむ,,はとがひなを育む。鸽子抱雏。 | 両親にはぐくまれて成長する。受父母养育而长大。 | 豊かな大地に育まれる。受到富饶的大地的养育。 | 慈母の愛に育まれた。在慈母的爱中养育成长。 ②培育，培养。珍重地看护，并使长大。 | 人材を育む。培养人材。 | 美感覚を育む。培养审美观。 | 学園の風土が反骨の精神を育んだ。学校的氛围培养了反抗精神。 ③维护，保护。 | 自由を育む。维护自由。 | 子供の夢を育む教育。保护孩子们梦想的教育。,"N1,vocab"
Default,浴びせる,泼。给予。,あびせる,,質問をあびせる。接二连三地提问。纷纷提出问题。 | 罵声をあびせる。大声责骂。 | 砲火をあびせる。给以枪林弹雨。 | パンチをあびせる。用铁拳猛击。 | 冷水を浴びせる。泼冷水。,"N1,vocab"
Default,域内,区域内。范围内。国内。境内。,いきない,,,"N1,vocab"
Default,欲張る,贪馋。贪得无厌。,よくばる,,欲張って食べると胃をこわすよ。当心因为贪吃而吃坏肚子。 | よくばる分だけ友が減る。越贪越没有朋友。,"N1,vocab"
Default,御用,①事情。安排。,ごよう,,何かごようでしょうか。有何贵干？ | おやすいごようだ。小事一桩。 | 何の御用ですか。您有什么事?有何吩咐? | お父さんが御用です。父亲（有事）找你。 | いつでも御用を務めます。我随时准备为您服务。 | 御用がありましたら遠慮なくおっしゃってください。如果有事尽请吩咐好了。 | 若い頃はごよう聞きに回っていた。年轻的时候只能做听差的。 | 今年はごよう納めが早まった。这一年的工作提前结束了。,"N1,vocab"
Default,御中,公启。,おんちゅう,,常任理事会おんちゅう。常务董事会公启。,"N1,vocab"
Default,預かり,①收存，保管,あずかり,,あずかり金が金庫から消える。存款从金库里消失了。 | あずかり証をポケットに入れる。把存单放进衣服口袋里。 | 一時あずかり所にトランクを預ける。把旅行箱存在寄存处。 ②未解决；保留。 | 問題を預かりにしておく。把问题挂起来（作为悬案）。 | この勝負は預かりとなった。这次比赛没有决定胜负。保留胜败的判定。,"N1,vocab"
